race_id,horse_id,clean_name,won,draw,actual_weight,declared_weight,horse_rating,last_win_rating,ST_win_rate,HV_win_rate,last_form_going,ST_vs_HV_pref,AWT_win_rate,Turf_win_rate,AWT_vs_Turf_pref,surface,days_since_last_run,class_diff,rating_diff,gear_changed,recent_avg_pos,recent_win_rate,distance_win_rate,gear_win_rate,jockey_win_rate,trainer_win_rate,venue,going,config,norm_implied_prob,prev_run_vet_finding
6239,577,CLASSIC AWARDS,0.0,11.0,116.0,1154.0,50.0,47.0,0.1428571428571428,0.0,GOOD,Sha Tin,0.0,0.1538461538461538,Turf,1.0,17.0,0.0,-2.0,0,6.75,0.0,0.0,0.2222222222222222,0.0298507462686567,0.0923694779116465,ST,GOOD,A,0.0628504282728615,0.0
6268,577,CLASSIC AWARDS,0.0,12.0,121.0,1142.0,48.0,47.0,0.1333333333333333,0.0,GOOD,Sha Tin,0.0,0.1538461538461538,Turf,0.0,10.0,0.0,-2.0,0,7.5,0.0,0.1428571428571428,0.2,0.0294117647058823,0.0921843687374749,ST,GOOD,A+3,0.0253086979956207,0.0
6284,577,CLASSIC AWARDS,0.0,4.0,119.0,1142.0,46.0,47.0,0.125,0.0,GOOD,Sha Tin,0.0,0.1428571428571428,Turf,0.0,8.0,0.0,-2.0,0,6.25,0.0,0.0,0.1818181818181818,0.072,0.092,ST,GOOD,B+2,0.0474130727356646,0.0
22,578,CLASSIC BOY,0.0,14.0,133.0,1119.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,30.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.1153846153846153,0.091816367265469,ST,GOOD TO FIRM,A+3,0.1359790910188995,0.0
66,578,CLASSIC BOY,0.0,4.0,132.0,1120.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,17.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.1798319327731092,0.0916334661354581,HV,GOOD,C,0.1896615662489122,0.0
94,578,CLASSIC BOY,0.0,9.0,131.0,1128.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,11.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.1795302013422818,0.0914512922465208,HV,GOOD,A,0.1408035793270887,0.0
144,578,CLASSIC BOY,0.0,11.0,132.0,1134.0,60.0,,0.0,0.0,GOOD,Neutral,0.0,0.0,Neutral,0.0,20.0,0.0,0.0,0,4.666666666666667,0.0,0.0,0.0,0.1471321695760598,0.0912698412698412,ST,GOOD,C+3,0.0802817439312826,0.0
245,578,CLASSIC BOY,0.0,2.0,125.0,1138.0,60.0,,0.0,0.0,GOOD,Neutral,0.0,0.0,Neutral,0.0,42.0,0.0,0.0,0,4.75,0.0,0.0,0.0,0.0824742268041237,0.091089108910891,ST,GOOD TO FIRM,C+3,0.1428063202999572,0.0
284,578,CLASSIC BOY,1.0,11.0,129.0,1144.0,60.0,,0.0,0.0,GOOD TO FIRM,Neutral,0.0,0.0,Neutral,0.0,18.0,0.0,0.0,0,4.5,0.0,0.0,0.0,0.1212121212121212,0.0909090909090909,HV,GOOD,A,0.145698779013814,0.0
321,578,CLASSIC BOY,0.0,3.0,123.0,1138.0,60.0,60.0,0.0,0.3333333333333333,GOOD,Happy Valley,0.0,0.1666666666666666,Turf,0.0,14.0,0.0,0.0,0,2.75,0.25,0.3333333333333333,0.1666666666666666,0.1492537313432835,0.0927021696252465,HV,GOOD,C,0.1626779506764908,0.0
362,578,CLASSIC BOY,0.0,3.0,112.0,1141.0,60.0,60.0,0.0,0.25,GOOD,Happy Valley,0.0,0.1428571428571428,Turf,0.0,14.0,-1.0,0.0,0,2.75,0.25,0.25,0.1428571428571428,0.0627705627705627,0.09251968503937,HV,GOOD,A,0.062879113041173,0.0
401,578,CLASSIC BOY,0.0,2.0,113.0,1137.0,60.0,60.0,0.0,0.2,GOOD,Happy Valley,0.0,0.125,Turf,0.0,14.0,0.0,0.0,0,2.5,0.25,0.2,0.125,0.0219780219780219,0.0923379174852652,HV,GOOD,B,0.1547350306592026,0.0
461,578,CLASSIC BOY,0.0,2.0,112.0,1148.0,60.0,60.0,0.0,0.1666666666666666,GOOD,Happy Valley,0.0,0.1111111111111111,Turf,0.0,25.0,0.0,0.0,0,2.5,0.25,0.0,0.1111111111111111,0.0445682451253481,0.092156862745098,ST,GOOD,A,0.0323767042129952,0.0
501,578,CLASSIC BOY,0.0,12.0,133.0,1140.0,60.0,60.0,0.0,0.1666666666666666,GOOD,Happy Valley,0.0,0.1,Turf,0.0,17.0,1.0,0.0,0,4.0,0.0,0.1666666666666666,0.1,0.0375,0.0919765166340508,HV,GOOD,C,0.0510399637119708,0.0
613,578,CLASSIC BOY,0.0,12.0,129.0,1120.0,60.0,60.0,0.0,0.1428571428571428,GOOD,Happy Valley,0.0,0.0909090909090909,Turf,0.0,46.0,0.0,0.0,0,5.5,0.0,0.0,0.0909090909090909,0.1792294807370184,0.091796875,ST,GOOD TO FIRM,C+3,0.0507667294082724,0.0
650,578,CLASSIC BOY,0.0,10.0,128.0,1137.0,60.0,60.0,0.0,0.1428571428571428,GOOD,Happy Valley,0.0,0.0833333333333333,Turf,0.0,17.0,0.0,0.0,0,7.25,0.0,0.1428571428571428,0.0833333333333333,0.1176470588235294,0.0916179337231968,HV,GOOD,C,0.0314114115955498,0.0
695,578,CLASSIC BOY,1.0,8.0,130.0,1151.0,60.0,60.0,0.0,0.125,GOOD,Happy Valley,0.0,0.0769230769230769,Turf,0.0,21.0,0.0,0.0,0,8.0,0.0,0.125,0.0769230769230769,0.0374064837905236,0.0914396887159533,HV,GOOD TO FIRM,A,0.082102715349508,0.0
5839,579,CLASSIC ENERGY,0.0,9.0,115.0,1156.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,30.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.118043844856661,0.0932038834951456,HV,GOOD,C+3,0.0083041108034168,0.0
5882,579,CLASSIC ENERGY,0.0,7.0,119.0,1139.0,65.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,16.0,0.0,5.0,1,5.0,0.0,0.0,0.0,0.0,0.1034482758620689,ST,GOOD TO FIRM,C+3,0.0220248217016186,0.0
5941,579,CLASSIC ENERGY,0.0,5.0,116.0,1113.0,63.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,21.0,0.0,-2.0,1,6.5,0.0,0.0,0.0,0.0718562874251497,0.1030927835051546,ST,GOOD,C,0.0094298147632585,0.0
5989,579,CLASSIC ENERGY,0.0,3.0,112.0,1125.0,61.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,22.0,0.0,-2.0,0,6.0,0.0,0.0,0.0,0.0373134328358208,0.1027397260273972,ST,GOOD,A+3,0.0735265306256132,0.0
6031,579,CLASSIC ENERGY,0.0,4.0,133.0,1114.0,59.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,17.0,1.0,-2.0,0,7.25,0.0,0.0,0.0,0.0729411764705882,0.1023890784982935,HV,GOOD TO FIRM,B,0.0624911445516885,0.0
6103,579,CLASSIC ENERGY,0.0,13.0,126.0,1113.0,59.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,80.0,0.0,0.0,0,8.25,0.0,0.0,0.0,0.1115241635687732,0.1020408163265306,ST,GOOD,B,0.0334757617036868,0.0
6133,579,CLASSIC ENERGY,1.0,12.0,129.0,1120.0,56.0,,0.0,0.0,GOOD,Neutral,0.0,0.0,Neutral,0.0,18.0,0.0,-3.0,1,7.0,0.0,0.0,0.0,0.0490196078431372,0.1016949152542373,HV,GOOD TO FIRM,C,0.1703022483665456,0.0
6153,579,CLASSIC ENERGY,0.0,1.0,111.0,1118.0,63.0,56.0,0.0,0.3333333333333333,GOOD TO FIRM,Happy Valley,0.0,0.1428571428571428,Turf,0.0,7.0,-1.0,7.0,0,6.0,0.25,0.25,1.0,0.058252427184466,0.1047297297297297,HV,GOOD,C+3,0.1861377840695717,0.0
6230,579,CLASSIC ENERGY,0.0,12.0,118.0,1114.0,63.0,56.0,0.0,0.25,GOOD,Happy Valley,0.0,0.125,Turf,0.0,32.0,0.0,0.0,1,4.0,0.25,0.2,0.0,0.0634920634920634,0.1043771043771043,HV,GOOD,A,0.1935661139091712,0.0
6300,579,CLASSIC ENERGY,0.0,6.0,115.0,1123.0,63.0,56.0,0.0,0.2,GOOD,Happy Valley,0.0,0.1111111111111111,Turf,0.0,24.0,0.0,0.0,1,4.5,0.25,0.1666666666666666,0.0,0.1111111111111111,0.1040268456375839,HV,GOOD,C+3,0.1381654920773035,0.0
6319,579,CLASSIC ENERGY,1.0,4.0,119.0,1116.0,63.0,56.0,0.0,0.1666666666666666,GOOD,Happy Valley,0.0,0.1,Turf,0.0,7.0,0.0,0.0,0,4.25,0.25,0.1428571428571428,0.0,0.0625,0.1036789297658862,HV,GOOD,A,0.2035698655820799,0.0
3238,580,CLASSIC FIGURE,0.0,3.0,127.0,1073.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,30.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.1739130434782608,0.1066666666666666,HV,GOOD,B,0.0408133766180644,0.0
3277,580,CLASSIC FIGURE,0.0,3.0,130.0,1073.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,16.0,0.0,0.0,0,11.0,0.0,0.0,0.0,0.0686015831134564,0.0823863636363636,HV,GOOD,C+3,0.0085330587294839,0.0
3326,580,CLASSIC FIGURE,0.0,6.0,117.0,1072.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,19.0,0.0,0.0,0,11.5,0.0,0.0,0.0,0.0263157894736842,0.0821529745042493,HV,GOOD,B,0.0081855111350017,0.0
3343,580,CLASSIC FIGURE,0.0,10.0,123.0,1055.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,7.0,0.0,0.0,0,10.666666666666666,0.0,0.0,0.0,0.0491803278688524,0.0819209039548022,HV,GOOD,C,0.0082264114520475,0.0
3409,580,CLASSIC FIGURE,0.0,4.0,120.0,1058.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,28.0,0.0,0.0,0,9.25,0.0,0.0,0.0,0.0626349892008639,0.0816901408450704,HV,GOOD,B,0.0303153468677144,0.0
3482,580,CLASSIC FIGURE,0.0,12.0,120.0,1063.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,1.0,28.0,0.0,0.0,0,9.5,0.0,0.0,0.0,0.0625,0.0814606741573033,ST,GOOD,A,0.0098784215119334,0.0
3518,580,CLASSIC FIGURE,0.0,11.0,117.0,1060.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,18.0,0.0,0.0,0,9.25,0.0,0.0,0.0,0.0623655913978494,0.0812324929971988,ST,GOOD,C,0.0139346295071178,0.0
3591,580,CLASSIC FIGURE,0.0,1.0,118.0,1055.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,28.0,0.0,0.0,0,9.0,0.0,0.0,0.0,0.0495867768595041,0.0810055865921787,ST,GOOD,A+3,0.1045011902390015,0.0
3713,580,CLASSIC FIGURE,0.0,9.0,116.0,1055.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,45.0,0.0,0.0,0,8.75,0.0,0.0,0.0,0.1488833746898263,0.0807799442896936,HV,GOOD TO FIRM,B,0.0572031534126524,0.0
3770,580,CLASSIC FIGURE,0.0,11.0,115.0,1048.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,21.0,0.0,0.0,0,6.75,0.0,0.0,0.0,0.0816326530612244,0.0805555555555555,HV,GOOD TO FIRM,B,0.0354377627768695,0.0
3867,580,CLASSIC FIGURE,0.0,12.0,132.0,1062.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,102.0,1.0,0.0,0,7.0,0.0,0.0,0.0,0.2549800796812749,0.0803324099722991,HV,GOOD TO FIRM,B,0.0371297318831355,0.0
3903,580,CLASSIC FIGURE,1.0,2.0,128.0,1067.0,60.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,14.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.1789297658862876,0.080110497237569,ST,GOOD TO FIRM,C+3,0.048071664159175,0.0
3962,580,CLASSIC FIGURE,0.0,12.0,116.0,1083.0,60.0,60.0,0.25,0.0,GOOD TO FIRM,Sha Tin,0.0,0.0909090909090909,Turf,0.0,21.0,-1.0,0.0,0,6.25,0.25,0.0,0.0833333333333333,0.0521978021978022,0.0826446280991735,ST,GOOD TO FIRM,C,0.0199329131000584,0.0
4037,580,CLASSIC FIGURE,0.0,7.0,112.0,1082.0,60.0,60.0,0.2,0.0,GOOD TO FIRM,Sha Tin,0.0,0.0833333333333333,Turf,0.0,27.0,0.0,0.0,0,6.25,0.25,0.0,0.0769230769230769,0.0520547945205479,0.0824175824175824,ST,GOOD TO FIRM,A+3,0.198844465204955,0.0
4067,580,CLASSIC FIGURE,0.0,10.0,116.0,1077.0,60.0,60.0,0.1666666666666666,0.0,GOOD TO FIRM,Sha Tin,0.0,0.0769230769230769,Turf,0.0,11.0,0.0,0.0,0,5.25,0.25,0.0,0.0714285714285714,0.0933333333333333,0.0821917808219178,ST,GOOD,C,0.0536262378426301,0.0
4112,580,CLASSIC FIGURE,0.0,2.0,113.0,1079.0,60.0,60.0,0.1428571428571428,0.0,GOOD TO FIRM,Sha Tin,0.0,0.0714285714285714,Turf,0.0,18.0,0.0,0.0,0,5.75,0.25,0.0,0.0666666666666666,0.0444444444444444,0.081967213114754,ST,GOOD,A+3,0.0338876586269171,0.0
4156,580,CLASSIC FIGURE,0.0,4.0,132.0,1081.0,60.0,60.0,0.125,0.0,GOOD TO FIRM,Sha Tin,0.0,0.0666666666666666,Turf,0.0,20.0,1.0,0.0,0,7.25,0.0,0.0,0.0625,0.0931558935361216,0.0817438692098092,ST,GOOD,C+3,0.0987829887842307,0.0
4202,580,CLASSIC FIGURE,0.0,8.0,131.0,1087.0,60.0,60.0,0.1111111111111111,0.0,GOOD TO FIRM,Sha Tin,0.0,0.0625,Turf,0.0,18.0,0.0,0.0,0,7.25,0.0,0.0,0.0588235294117647,0.1786310517529215,0.0815217391304347,HV,GOOD,C+3,0.0987819066511474,0.0
4269,580,CLASSIC FIGURE,0.0,6.0,128.0,1081.0,60.0,60.0,0.1111111111111111,0.0,GOOD TO FIRM,Sha Tin,0.0,0.0588235294117647,Turf,0.0,25.0,0.0,0.0,0,6.5,0.0,0.0,0.0555555555555555,0.1783333333333333,0.08130081300813,ST,GOOD,C+3,0.0875814087434963,0.0
4321,580,CLASSIC FIGURE,0.0,11.0,124.0,1091.0,60.0,60.0,0.1,0.0,GOOD TO FIRM,Sha Tin,0.0,0.0555555555555555,Turf,0.0,21.0,0.0,0.0,0,5.25,0.0,1.0,0.0526315789473684,0.1178451178451178,0.081081081081081,ST,GOOD,C,0.0473474447174382,0.0
4405,580,CLASSIC FIGURE,0.0,3.0,128.0,1078.0,60.0,60.0,0.0909090909090909,0.0,GOOD,Sha Tin,0.0,0.0526315789473684,Turf,0.0,34.0,0.0,0.0,0,4.0,0.0,0.0,0.05,0.0519125683060109,0.0808625336927223,ST,GOOD TO YIELDING,C+3,0.1378151229736961,0.0
4500,580,CLASSIC FIGURE,0.0,8.0,128.0,1064.0,60.0,60.0,0.0833333333333333,0.0,GOOD,Sha Tin,0.0,0.05,Turf,0.0,36.0,0.0,0.0,0,4.25,0.0,0.5,0.0476190476190476,0.1485148514851485,0.0806451612903225,ST,GOOD,C+3,0.0825814320652427,0.0
4536,580,CLASSIC FIGURE,0.0,13.0,127.0,1072.0,60.0,60.0,0.0769230769230769,0.0,GOOD,Sha Tin,0.0,0.0476190476190476,Turf,0.0,14.0,0.0,0.0,0,3.75,0.0,0.0,0.0454545454545454,0.1040723981900452,0.0804289544235924,ST,GOOD TO FIRM,B+2,0.0544360298262553,0.0
4596,580,CLASSIC FIGURE,0.0,12.0,127.0,1079.0,60.0,60.0,0.0714285714285714,0.0,GOOD,Sha Tin,0.0,0.0454545454545454,Turf,0.0,87.0,0.0,0.0,0,3.5,0.0,0.3333333333333333,0.0434782608695652,0.1176470588235294,0.0802139037433155,ST,GOOD TO FIRM,C+3,0.0741837610205066,0.0
4633,580,CLASSIC FIGURE,0.0,14.0,125.0,1088.0,60.0,60.0,0.0666666666666666,0.0,GOOD,Sha Tin,0.0,0.0434782608695652,Turf,1.0,14.0,0.0,0.0,0,5.0,0.0,0.0,0.0416666666666666,0.1036036036036036,0.08,ST,GOOD,A,0.0232701960000186,0.0
4676,580,CLASSIC FIGURE,0.0,10.0,123.0,1090.0,60.0,60.0,0.0625,0.0,GOOD,Sha Tin,0.0,0.0434782608695652,Turf,0.0,18.0,0.0,0.0,0,6.0,0.0,0.25,0.04,0.0517711171662125,0.0797872340425532,ST,GOOD TO FIRM,C,0.0476063131107305,0.0
4705,580,CLASSIC FIGURE,0.0,9.0,121.0,1082.0,60.0,60.0,0.0588235294117647,0.0,GOOD,Sha Tin,0.0,0.0416666666666666,Turf,0.0,13.0,0.0,0.0,0,6.25,0.0,0.2,0.0384615384615384,0.0684210526315789,0.0795755968169761,ST,GOOD TO FIRM,A,0.0804417030289303,0.0
4722,580,CLASSIC FIGURE,0.0,1.0,122.0,1070.0,60.0,60.0,0.0555555555555555,0.0,GOOD,Sha Tin,0.0,0.04,Turf,0.0,8.0,0.0,0.0,0,6.25,0.0,0.0,0.037037037037037,0.0682414698162729,0.0793650793650793,ST,GOOD TO FIRM,B+2,0.1729724603265685,0.0
4798,580,CLASSIC FIGURE,0.0,10.0,120.0,1086.0,60.0,60.0,0.0526315789473684,0.0,GOOD TO FIRM,Sha Tin,0.0,0.0384615384615384,Turf,0.0,27.0,0.0,0.0,0,5.0,0.0,0.1666666666666666,0.0357142857142857,0.0576923076923076,0.079155672823219,ST,GOOD TO FIRM,A+3,0.0583056511987824,0.0
4820,580,CLASSIC FIGURE,1.0,14.0,120.0,1081.0,60.0,60.0,0.05,0.0,GOOD TO FIRM,Sha Tin,0.0,0.037037037037037,Turf,0.0,12.0,0.0,0.0,0,5.0,0.0,0.1428571428571428,0.0344827586206896,0.0680628272251308,0.0789473684210526,ST,GOOD TO FIRM,C,0.0673096021465264,0.0
4868,580,CLASSIC FIGURE,0.0,4.0,125.0,1086.0,60.0,60.0,0.0952380952380952,0.0,GOOD TO FIRM,Sha Tin,0.0,0.0714285714285714,Turf,0.0,17.0,0.0,0.0,0,4.25,0.25,0.25,0.0666666666666666,0.058252427184466,0.0813648293963254,ST,GOOD TO FIRM,A+3,0.067927456175732,0.0
4901,580,CLASSIC FIGURE,1.0,14.0,125.0,1081.0,60.0,60.0,0.0909090909090909,0.0,GOOD TO FIRM,Sha Tin,0.0,0.0689655172413793,Turf,0.0,14.0,0.0,0.0,0,4.5,0.25,0.2222222222222222,0.064516129032258,0.0821917808219178,0.0811518324607329,ST,GOOD TO FIRM,C,0.1791084709440201,0.0
5005,580,CLASSIC FIGURE,0.0,6.0,131.0,1077.0,60.0,60.0,0.1304347826086956,0.0,GOOD TO FIRM,Sha Tin,0.0,0.1,Turf,0.0,42.0,0.0,0.0,0,4.0,0.5,0.3,0.09375,0.2579365079365079,0.0835509138381201,ST,GOOD,A,0.0949802875061988,0.0
5025,580,CLASSIC FIGURE,0.0,6.0,121.0,1072.0,60.0,60.0,0.125,0.0,GOOD TO FIRM,Sha Tin,0.0,0.0967741935483871,Turf,0.0,6.0,0.0,0.0,0,2.75,0.5,0.2727272727272727,0.0909090909090909,0.1174496644295302,0.0833333333333333,ST,GOOD,C+3,0.0621235866449222,0.0
5389,581,CLASSIC JEWELLERY,0.0,1.0,126.0,1125.0,52.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,30.0,0.0,0.0,1,7.0,0.0,0.0,0.0,0.0289855072463768,0.0831168831168831,ST,GOOD TO YIELDING,B+2,0.0098049316832227,0.0
5420,581,CLASSIC JEWELLERY,0.0,6.0,125.0,1134.0,52.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,10.0,0.0,0.0,1,7.0,0.0,0.0,0.0,0.1111111111111111,0.1081081081081081,HV,GOOD,B,0.0117488590089528,0.0
5475,581,CLASSIC JEWELLERY,0.0,2.0,124.0,1140.0,50.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,28.0,0.0,-2.0,0,6.0,0.0,0.0,0.0,0.1107011070110701,0.1079258010118043,HV,GOOD,B,0.0736667145318533,0.0
5512,581,CLASSIC JEWELLERY,1.0,12.0,124.0,1127.0,49.0,,0.0,0.0,GOOD,Neutral,0.0,0.0,Neutral,0.0,14.0,0.0,-1.0,0,5.0,0.0,0.0,0.0,0.1102941176470588,0.1077441077441077,HV,GOOD,C,0.0535417548297306,0.0
5609,581,CLASSIC JEWELLERY,0.0,10.0,131.0,1124.0,57.0,49.0,0.0,0.3333333333333333,GOOD,Happy Valley,0.0,0.25,Turf,0.0,37.0,0.0,8.0,0,4.0,0.25,0.5,0.3333333333333333,0.1189279731993299,0.1092436974789916,ST,GOOD,B+2,0.1748846801008718,0.0
5672,581,CLASSIC JEWELLERY,0.0,10.0,130.0,1140.0,57.0,49.0,0.0,0.3333333333333333,GOOD,Happy Valley,0.0,0.2,Turf,0.0,30.0,0.0,0.0,0,5.5,0.25,0.3333333333333333,0.25,0.1187290969899665,0.1090604026845637,ST,GOOD,A+3,0.0274456220456627,0.0
5723,581,CLASSIC JEWELLERY,0.0,7.0,130.0,1133.0,57.0,49.0,0.0,0.3333333333333333,GOOD,Happy Valley,0.0,0.1666666666666666,Turf,0.0,17.0,0.0,0.0,0,6.75,0.25,0.25,0.2,0.1481481481481481,0.1088777219430485,HV,GOOD,B,0.1234407614461408,0.0
5946,581,CLASSIC JEWELLERY,0.0,6.0,130.0,1154.0,56.0,49.0,0.0,0.25,GOOD,Happy Valley,0.0,0.1428571428571428,Turf,0.0,84.0,0.0,-1.0,0,7.5,0.25,0.2,0.1666666666666666,0.2569169960474308,0.108695652173913,HV,GOOD,A,0.0471876619831474,0.0
6266,581,CLASSIC JEWELLERY,0.0,13.0,126.0,1152.0,53.0,49.0,0.0,0.2,GOOD,Happy Valley,0.0,0.125,Turf,0.0,185.0,0.0,-3.0,0,9.0,0.0,0.1666666666666666,0.1428571428571428,0.0717131474103585,0.1085141903171953,ST,GOOD,A+3,0.0451807313121258,0.0
6314,581,CLASSIC JEWELLERY,0.0,1.0,128.0,1135.0,53.0,49.0,0.0,0.2,GOOD,Happy Valley,0.0,0.1111111111111111,Turf,0.0,18.0,0.0,0.0,0,6.25,0.0,0.1428571428571428,0.125,0.0571428571428571,0.1083333333333333,HV,GOOD,A,0.276912676651258,0.0
2814,582,CLASSIC VINEGAR,0.0,11.0,118.0,1003.0,65.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,30.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0566037735849056,0.108153078202995,ST,GOOD TO YIELDING,A,0.0082058454651907,0.0
2872,582,CLASSIC VINEGAR,0.0,5.0,121.0,1006.0,65.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,20.0,0.0,0.0,0,12.0,0.0,0.0,0.0,0.1038251366120218,0.0459016393442622,ST,YIELDING,C+3,0.0081256110959394,0.0
2974,582,CLASSIC VINEGAR,0.0,8.0,116.0,1011.0,63.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,46.0,0.0,-2.0,0,12.0,0.0,0.0,0.0,0.1081081081081081,0.0457516339869281,HV,GOOD TO FIRM,A,0.0106506719084333,0.0
3076,582,CLASSIC VINEGAR,0.0,5.0,127.0,1015.0,58.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,94.0,1.0,-5.0,0,10.666666666666666,0.0,0.0,0.0,0.1032608695652173,0.0456026058631921,ST,GOOD,A,0.0202256340795613,0.0
3121,582,CLASSIC VINEGAR,0.0,7.0,130.0,1007.0,57.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,18.0,0.0,-1.0,0,10.75,0.0,0.0,0.0,0.1076233183856502,0.0454545454545454,HV,GOOD TO FIRM,C,0.0154204039724298,0.0
3167,582,CLASSIC VINEGAR,0.0,4.0,128.0,1012.0,54.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,1.0,21.0,0.0,-3.0,0,10.0,0.0,0.0,0.0,0.1071428571428571,0.0453074433656957,ST,FAST,A,0.0214474725676777,0.0
3222,582,CLASSIC VINEGAR,0.0,12.0,123.0,1002.0,50.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,21.0,0.0,-4.0,0,10.0,0.0,0.0,0.0,0.1066666666666666,0.0451612903225806,HV,GOOD,A,0.0095897991347174,0.0
3433,582,CLASSIC VINEGAR,0.0,3.0,117.0,999.0,46.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,1.0,87.0,0.0,-4.0,0,10.5,0.0,0.0,0.0,0.1780366056572379,0.045016077170418,ST,GOOD,A,0.0253326749875843,0.0
3506,582,CLASSIC VINEGAR,0.0,11.0,114.0,993.0,43.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,30.0,0.0,-3.0,0,9.5,0.0,0.0,0.0,0.0372208436724565,0.0448717948717948,ST,GOOD,B+2,0.0082297653542957,0.0
3533,582,CLASSIC VINEGAR,0.0,11.0,126.0,993.0,39.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,13.0,1.0,-4.0,0,10.0,0.0,0.0,0.0,0.0371287128712871,0.0447284345047923,HV,GOOD,A,0.0108317295419522,0.0
3599,582,CLASSIC VINEGAR,0.0,4.0,131.0,1000.0,37.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,24.0,0.0,-2.0,0,8.0,0.0,0.0,0.0,0.0509803921568627,0.0445859872611464,HV,GOOD,A,0.0742294622231002,0.0
3643,582,CLASSIC VINEGAR,0.0,6.0,121.0,988.0,35.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,18.0,0.0,-2.0,0,7.0,0.0,0.0,0.0,0.0727699530516431,0.0444444444444444,ST,GOOD TO YIELDING,A,0.0503826365097816,0.0
3671,582,CLASSIC VINEGAR,0.0,10.0,127.0,983.0,32.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,10.0,0.0,-3.0,0,7.5,0.0,0.0,0.0,0.05078125,0.0443037974683544,HV,GOOD,A,0.0427878816169431,0.0
3750,582,CLASSIC VINEGAR,0.0,10.0,121.0,999.0,28.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,29.0,0.0,-4.0,1,7.5,0.0,0.0,0.0,0.0261780104712041,0.0441640378548895,HV,GOOD TO FIRM,A,0.0263045193705388,0.0
3867,582,CLASSIC VINEGAR,1.0,1.0,114.0,998.0,21.0,,0.0,0.0,Unknown,Neutral,0.0,0.0,Neutral,0.0,108.0,0.0,-7.0,1,8.25,0.0,0.0,0.0,0.0260416666666666,0.0440251572327044,HV,GOOD TO FIRM,B,0.3025385560848082,0.0
3933,582,CLASSIC VINEGAR,1.0,9.0,120.0,998.0,29.0,21.0,0.0,0.125,GOOD TO FIRM,Happy Valley,0.0,0.0769230769230769,Turf,0.0,24.0,0.0,8.0,0,7.0,0.25,0.1666666666666666,1.0,0.0749414519906323,0.0470219435736677,HV,GOOD,B,0.1776873925820591,0.0
