race_id,horse_no,horse_id,result,won,lengths_behind,horse_age,horse_country,horse_type,horse_rating,horse_gear,declared_weight,actual_weight,draw,position_sec1,position_sec2,position_sec3,position_sec4,position_sec5,position_sec6,behind_sec1,behind_sec2,behind_sec3,behind_sec4,behind_sec5,behind_sec6,time1,time2,time3,time4,time5,time6,finish_time,win_odds,place_odds,trainer_id,jockey_id
15,3,1728,6,0.0,4.25,3,AUS,Gelding,60,--,1110.0,125,3,1,1,6,,,,1.0,1.0,4.25,,,,12.84,21.5,23.52,,,,57.86,12.0,3.3,29,52
15,4,3932,3,0.0,2.75,3,AUS,Gelding,60,--,1153.0,128,12,3,3,3,,,,2.0,2.5,2.75,,,,13.16,21.58,22.87,,,,57.61,12.0,4.2,132,183
15,5,3745,7,0.0,4.75,3,NZ,Rig,60,--,1064.0,122,11,11,9,7,,,,6.25,7.75,4.75,,,,13.84,21.74,22.35,,,,57.93,3.3,1.4,80,59
15,6,1226,11,0.0,5.75,3,AUS,Gelding,60,--,1173.0,126,1,9,8,11,,,,4.75,7.0,5.75,,,,13.6,21.86,22.61,,,,58.07,10.0,2.4,47,69
15,7,3709,12,0.0,8.25,3,NZ,Gelding,60,--,1051.0,122,9,12,12,12,,,,6.5,11.75,8.25,,,,13.88,22.34,22.23,,,,58.45,6.9,3.1,164,57
15,8,131,1,1.0,0.0,3,NZ,Gelding,60,--,1138.0,122,8,2,2,1,,,,1.0,1.0,0.5,,,,13.0,21.5,22.67,,,,57.17,6.6,2.0,118,2
15,9,1927,5,0.0,3.75,3,AUS,Gelding,60,--,1214.0,120,7,6,6,5,,,,3.5,5.5,3.75,,,,13.4,21.82,22.56,,,,57.78,20.0,6.0,109,145
15,10,2323,8,0.0,5.25,3,AUS,Brown,60,--,1113.0,110,10,8,10,8,,,,4.5,7.75,5.25,,,,13.56,22.02,22.4,,,,57.98,24.0,7.3,97,149
15,11,2995,8,0.0,5.25,3,AUS,Gelding,60,--,1188.0,109,2,4,4,8,,,,2.5,3.25,5.25,,,,13.24,21.62,23.12,,,,57.98,9.0,2.7,137,128
15,12,258,4,0.0,3.75,3,NZ,Gelding,60,--,1159.0,115,4,7,7,4,,,,4.25,6.5,3.75,,,,13.52,21.86,22.39,,,,57.77,31.0,8.6,60,154
16,1,1520,6,0.0,5.75,3,IRE,Gelding,60,--,1109.0,133,7,10,8,9,6.0,,,5.75,5.5,6.0,5.75,,,28.42,22.79,25.08,24.93,,,101.22,12.0,4.1,118,2
16,2,386,7,0.0,6.5,3,NZ,Gelding,60,--,1080.0,126,10,1,2,2,7.0,,,0.25,0.75,1.25,6.5,,,27.5,22.95,25.08,25.81,,,101.34,10.0,4.1,164,149
16,3,397,11,0.0,20.25,3,AUS,Gelding,60,--,1145.0,128,4,5,3,5,11.0,,,2.25,1.75,4.0,20.25,,,27.86,22.75,25.36,27.59,,,103.56,30.0,8.2,98,34
16,4,3603,9,0.0,8.5,3,NZ,Gelding,60,--,1177.0,129,6,6,6,6,9.0,,,3.5,4.0,4.5,8.5,,,28.06,22.91,25.08,25.63,,,101.68,7.7,2.5,69,64
16,5,2628,5,0.0,5.25,3,NZ,Gelding,60,--,1044.0,127,8,12,11,12,5.0,,,8.0,8.0,7.25,5.25,,,28.78,22.83,24.88,24.67,,,101.16,18.0,5.0,138,115
16,6,3767,8,0.0,7.25,3,IRE,Gelding,60,--,1119.0,124,12,9,10,11,8.0,,,5.5,7.5,7.0,7.25,,,28.38,23.15,24.92,25.03,,,101.48,27.0,8.8,75,162
16,7,93,3,0.0,2.25,3,NZ,Gelding,60,--,1125.0,125,1,2,1,1,3.0,,,0.25,0.75,1.25,2.25,,,27.54,22.79,25.0,25.34,,,100.67,3.1,1.5,97,69
16,8,2506,2,0.0,0.75,3,AUS,Gelding,60,--,1093.0,119,5,7,7,7,2.0,,,3.75,4.0,4.5,0.75,,,28.1,22.87,25.08,24.41,,,100.46,11.0,3.5,80,59
16,9,4245,4,0.0,4.75,3,AUS,Gelding,60,--,1198.0,124,11,8,9,8,4.0,,,4.25,5.75,5.0,4.75,,,28.18,23.07,24.88,24.95,,,101.08,39.0,10.0,38,18
16,10,2393,10,0.0,11.25,3,AUS,Gelding,60,--,1119.0,121,2,3,4,4,10.0,,,1.75,2.0,3.25,11.25,,,27.78,22.87,25.2,26.24,,,102.09,23.0,4.9,9,145
16,11,1683,1,1.0,0.0,3,IRE,Gelding,60,--,1088.0,116,9,11,12,10,1.0,,,6.5,8.75,6.5,0.75,,,28.54,23.19,24.64,23.95,,,100.32,5.6,1.5,7,154
16,12,1737,12,0.0,20.25,3,IRE,Gelding,60,--,1125.0,121,3,4,5,3,12.0,,,2.0,2.25,3.0,20.25,,,27.82,22.87,25.12,27.76,,,103.57,7.9,2.2,47,138
17,1,723,1,1.0,0.0,3,AUS,Gelding,60,--,1213.0,133,4,5,6,1,,,,2.0,3.5,0.5,,,,24.34,22.77,22.89,,,,70.0,3.3,1.5,7,115
17,2,2669,9,0.0,4.75,3,AUS,Gelding,60,--,1186.0,124,1,3,4,9,,,,1.25,2.25,4.75,,,,24.22,22.69,23.85,,,,70.76,14.0,3.5,63,59
17,3,3786,7,0.0,2.25,3,AUS,Gelding,60,--,1068.0,126,11,9,8,7,,,,3.5,4.5,2.25,,,,24.58,22.69,23.1,,,,70.37,17.0,5.0,47,138
17,4,380,6,0.0,2.0,3,NZ,Gelding,60,--,1108.0,122,8,2,2,6,,,,0.75,1.25,2.0,,,,24.14,22.61,23.58,,,,70.33,41.0,8.8,38,151
17,5,2092,8,0.0,3.25,3,IRE,Gelding,60,--,1125.0,118,2,1,1,8,,,,0.75,1.25,3.25,,,,24.02,22.53,23.97,,,,70.52,16.0,3.8,9,34
17,6,2434,12,0.0,14.75,3,AUS,Gelding,60,--,1117.0,116,6,8,9,12,,,,2.75,5.75,14.75,,,,24.46,23.01,24.9,,,,72.37,38.0,10.0,75,131
17,7,1022,2,0.0,0.5,3,GB,Gelding,60,--,1085.0,119,3,7,7,2,,,,2.75,4.25,0.5,,,,24.46,22.77,22.85,,,,70.08,7.4,2.0,128,154
17,8,1901,5,0.0,0.75,3,NZ,Gelding,60,--,1137.0,118,10,6,3,5,,,,2.0,1.5,0.75,,,,24.34,22.45,23.35,,,,70.14,3.4,1.5,97,69
17,9,105,10,0.0,5.75,3,NZ,Gelding,60,--,1081.0,111,12,10,10,10,,,,3.75,6.25,5.75,,,,24.62,22.93,23.37,,,,70.92,39.0,8.6,70,128
17,10,3253,11,0.0,11.75,3,NZ,Gelding,60,--,1100.0,114,7,11,12,11,,,,4.0,7.0,11.75,,,,24.66,23.01,24.21,,,,71.88,31.0,7.6,69,162
17,11,2670,3,0.0,0.75,3,AUS,Gelding,60,--,1114.0,118,9,4,5,3,,,,1.25,2.75,0.75,,,,24.22,22.77,23.12,,,,70.11,7.4,2.8,118,2
17,12,1910,4,0.0,0.75,3,NZ,Gelding,60,--,1051.0,110,5,12,11,4,,,,6.5,6.5,0.75,,,,25.06,22.53,22.53,,,,70.12,15.0,3.4,164,149
18,1,394,3,0.0,1.75,3,NZ,Gelding,60,--,1092.0,133,4,6,5,3,,,,2.5,2.5,1.75,,,,13.65,20.8,22.72,,,,57.17,13.0,3.4,118,69
18,2,4060,6,0.0,5.0,3,NZ,Gelding,60,--,979.0,132,6,5,6,6,,,,2.25,3.0,5.0,,,,13.61,20.92,23.16,,,,57.69,6.8,1.6,132,138
18,3,3905,1,1.0,0.0,3,AUS,Brown,60,--,1134.0,128,8,2,1,1,,,,0.25,0.25,1.5,,,,13.29,20.76,22.84,,,,56.89,14.0,4.0,128,151
18,4,2641,8,0.0,6.5,3,USA,Gelding,60,--,1052.0,128,3,7,7,8,,,,3.5,3.25,6.5,,,,13.81,20.76,23.34,,,,57.91,19.0,5.7,7,115
18,5,1849,2,0.0,1.5,3,NZ,Gelding,60,--,1110.0,127,1,8,8,2,,,,3.5,4.5,1.5,,,,13.81,20.96,22.34,,,,57.11,3.2,1.3,55,18
18,7,1198,5,0.0,4.25,3,NZ,Gelding,60,--,1070.0,124,5,4,4,5,,,,1.75,2.25,4.25,,,,13.53,20.88,23.16,,,,57.57,3.6,1.5,47,2
18,8,4023,7,0.0,5.25,3,NZ,Gelding,60,--,1091.0,121,9,1,3,7,,,,0.25,1.0,5.25,,,,13.25,20.96,23.48,,,,57.69,4.4,1.6,60,64
18,9,1761,4,0.0,2.5,3,NZ,Gelding,60,--,1039.0,115,2,3,2,4,,,,0.25,0.25,2.5,,,,13.29,20.8,23.2,,,,57.29,36.0,7.1,75,131
18,10,2228,9,0.0,8.25,3,AUS,Gelding,60,--,1095.0,113,7,9,9,9,,,,3.75,5.5,8.25,,,,13.85,21.08,23.25,,,,58.18,29.0,9.1,4,162
19,1,4347,3,0.0,1.5,3,NZ,Gelding,60,--,1057.0,131,7,8,9,9,3.0,,,4.5,7.25,5.5,1.5,,,25.55,23.72,23.31,22.87,,,95.45,8.4,2.1,47,162
19,2,103,6,0.0,2.75,3,NZ,Gelding,60,--,1129.0,121,8,10,10,10,6.0,,,7.0,8.0,7.25,2.75,,,25.95,23.44,23.47,22.78,,,95.64,11.0,3.1,60,63
19,3,4061,7,0.0,5.25,3,NZ,Gelding,60,--,1133.0,124,5,2,2,3,7.0,,,1.0,1.75,1.25,5.25,,,24.99,23.4,23.51,24.11,,,96.01,27.0,8.4,75,149
19,4,2199,9,0.0,5.75,3,NZ,Gelding,60,--,1079.0,126,4,5,7,7,9.0,,,3.0,5.5,4.75,5.75,,,25.31,23.68,23.47,23.65,,,96.11,4.2,1.5,75,18
19,5,2688,5,0.0,2.25,3,NZ,Gelding,60,--,1225.0,125,10,1,1,1,5.0,,,1.0,1.75,1.25,2.25,,,24.83,23.28,23.59,23.88,,,95.58,9.9,3.0,9,69
19,6,2174,10,0.0,16.25,3,AUS,Brown,60,--,1149.0,122,6,3,3,6,10.0,,,1.25,1.75,4.0,16.25,,,25.03,23.36,23.95,25.47,,,97.81,69.0,17.0,97,138
19,7,1785,1,1.0,0.0,3,AUS,Gelding,60,--,1055.0,118,2,4,4,2,1.0,,,2.25,3.25,1.25,0.5,,,25.19,23.44,23.27,23.3,,,95.2,10.0,2.8,75,131
19,8,1250,8,0.0,5.5,3,IRE,Gelding,60,--,1076.0,119,9,9,8,8,8.0,,,5.0,6.75,5.5,5.5,,,25.63,23.56,23.39,23.48,,,96.06,48.0,12.0,132,64
19,9,4055,4,0.0,2.25,3,NZ,Gelding,60,--,1048.0,117,1,7,6,5,4.0,,,3.5,5.0,3.75,2.25,,,25.39,23.52,23.39,23.26,,,95.56,2.9,1.2,63,2
19,10,2170,2,0.0,0.5,3,AUS,Gelding,60,--,1171.0,112,3,6,5,4,2.0,,,3.25,3.5,2.0,0.5,,,25.35,23.32,23.35,23.28,,,95.3,6.2,2.1,47,151
20,1,3690,9,0.0,6.25,3,IRE,Gelding,60,--,1214.0,133,7,2,4,9,,,,0.25,0.75,6.25,,,,13.42,20.96,23.2,,,,57.58,12.0,3.4,97,69
20,2,507,10,0.0,9.75,3,NZ,Gelding,60,--,1158.0,133,10,9,10,10,,,,2.25,4.5,9.75,,,,13.74,21.24,23.16,,,,58.14,7.9,2.0,97,18
20,3,3691,3,0.0,2.75,3,IRE,Gelding,60,--,1048.0,133,8,3,1,3,,,,0.25,0.15,2.75,,,,13.42,20.84,22.75,,,,57.01,11.0,3.8,109,145
20,4,3997,8,0.0,6.25,3,GB,Gelding,60,--,990.0,130,2,6,7,8,,,,1.0,2.25,6.25,,,,13.54,21.08,22.95,,,,57.57,80.0,16.0,29,131
20,6,558,6,0.0,3.75,3,GB,Gelding,60,--,1106.0,123,1,4,3,6,,,,0.5,0.5,3.75,,,,13.46,20.88,22.82,,,,57.16,2.9,1.4,118,2
20,7,3446,5,0.0,3.25,3,AUS,Gelding,60,--,1080.0,119,9,8,6,5,,,,2.0,1.25,3.25,,,,13.7,20.76,22.62,,,,57.08,3.7,1.3,55,38
20,8,4008,2,0.0,2.0,3,AUS,Gelding,60,--,1151.0,120,3,1,2,2,,,,0.25,0.15,2.0,,,,13.38,20.88,22.64,,,,56.9,10.0,3.8,4,64
20,9,3708,1,1.0,0.0,3,NZ,Gelding,60,--,1115.0,116,5,5,5,1,,,,0.75,0.75,2.0,,,,13.5,20.88,22.2,,,,56.58,18.0,3.5,75,162
20,10,377,4,0.0,3.0,3,AUS,Gelding,60,--,1199.0,116,6,10,9,4,,,,2.5,3.75,3.0,,,,13.78,21.08,22.18,,,,57.04,28.0,7.2,98,34
20,11,588,7,0.0,4.75,3,AUS,Gelding,60,--,1131.0,110,4,7,8,7,,,,1.0,2.5,4.75,,,,13.54,21.12,22.67,,,,57.33,8.8,2.6,47,52
21,1,1677,3,0.0,3.0,3,NZ,Gelding,60,--,1219.0,133,8,10,9,3,,,,6.0,8.25,3.0,,,,24.94,22.47,22.78,,,,70.19,14.0,3.4,9,183
21,2,3438,4,0.0,3.75,3,NZ,Gelding,60,--,1044.0,129,6,5,4,4,,,,3.25,4.0,3.75,,,,24.5,22.23,23.6,,,,70.33,8.3,1.8,47,162
21,3,3132,6,0.0,5.75,3,AUS,Brown,60,--,1094.0,131,3,3,3,6,,,,2.0,3.25,5.75,,,,24.3,22.31,24.03,,,,70.64,12.0,3.3,164,57
21,4,1441,7,0.0,7.5,3,NZ,Gelding,60,--,1098.0,127,7,4,5,7,,,,2.25,5.0,7.5,,,,24.34,22.55,24.03,,,,70.92,46.0,11.0,54,34
21,5,4317,1,1.0,0.0,3,AUS,Gelding,60,--,1154.0,129,9,1,1,1,,,,1.75,2.25,2.25,,,,23.98,22.11,23.64,,,,69.73,7.0,2.0,109,145
21,6,3487,2,0.0,2.25,3,IRE,Gelding,60,--,1170.0,129,10,7,7,2,,,,4.5,6.75,2.25,,,,24.7,22.47,22.91,,,,70.08,4.6,1.7,128,2
21,7,3106,9,0.0,10.25,3,NZ,Gelding,60,--,1113.0,124,5,8,8,9,,,,4.75,7.25,10.25,,,,24.74,22.51,24.12,,,,71.37,73.0,20.0,55,38
21,8,252,5,0.0,5.0,3,AUS,Gelding,60,--,1154.0,124,4,2,2,5,,,,1.75,2.25,5.0,,,,24.26,22.19,24.07,,,,70.52,2.3,1.2,97,18
21,9,2964,10,0.0,10.25,3,NZ,Gelding,60,--,1068.0,117,2,6,6,10,,,,3.5,5.25,10.25,,,,24.54,22.39,24.46,,,,71.39,20.0,5.0,75,151
21,10,1912,8,0.0,10.25,3,AUS,Gelding,60,--,1053.0,115,1,9,10,8,,,,6.0,8.25,10.25,,,,24.94,22.47,23.94,,,,71.35,12.0,3.6,63,131
22,1,876,9,0.0,4.25,3,NZ,Gelding,60,--,1164.0,131,8,2,1,1,9.0,,,0.5,0.5,1.25,4.25,,,13.94,22.39,23.23,24.12,,,83.68,59.0,17.0,47,162
22,2,578,4,0.0,3.5,3,USA,Gelding,60,--,1119.0,133,14,10,7,7,4.0,,,3.25,3.5,3.5,3.5,,,14.38,22.51,23.23,23.42,,,83.54,6.0,2.2,138,2
22,3,4026,3,0.0,2.75,3,NZ,Gelding,60,--,1015.0,133,2,5,8,8,3.0,,,1.5,3.5,3.75,2.75,,,14.1,22.79,23.27,23.26,,,83.42,11.0,3.3,132,183
22,4,3127,5,0.0,3.5,3,NZ,Gelding,60,--,1058.0,133,12,11,12,12,5.0,,,4.0,6.5,5.25,3.5,,,14.5,22.87,23.03,23.17,,,83.57,16.0,5.2,80,154
22,5,882,12,0.0,5.75,3,AUS,Gelding,60,--,1224.0,122,11,14,14,13,12.0,,,4.5,6.75,7.0,5.75,,,14.58,22.83,23.27,23.23,,,83.91,28.0,10.0,9,63
22,6,1315,2,0.0,1.75,3,NZ,Gelding,60,--,1238.0,131,1,3,6,6,2.0,,,1.0,2.75,2.25,1.75,,,14.02,22.75,23.15,23.35,,,83.27,7.3,2.1,55,69
22,7,4376,6,0.0,3.75,3,NZ,Gelding,60,--,1053.0,130,6,8,11,11,6.0,,,2.75,5.0,5.0,3.75,,,14.3,22.83,23.23,23.23,,,83.59,13.0,4.3,38,115
22,8,1097,14,0.0,10.25,3,IRE,Gelding,60,--,1091.0,126,9,4,2,3,14.0,,,1.0,0.5,1.25,10.25,,,14.02,22.39,23.35,24.86,,,84.62,27.0,9.9,69,64
22,9,905,1,1.0,0.0,3,AUS,Gelding,60,--,1161.0,126,13,12,10,10,1.0,,,4.25,5.0,4.75,1.75,,,14.54,22.59,23.19,22.68,,,83.0,4.6,1.9,29,18
22,10,4320,8,0.0,4.0,3,NZ,Gelding,60,--,1068.0,125,3,7,9,9,8.0,,,2.5,4.0,4.0,4.0,,,14.26,22.71,23.23,23.44,,,83.64,10.0,2.8,109,145
22,11,3838,7,0.0,3.75,3,IRE,Gelding,60,--,1087.0,121,10,9,4,4,7.0,,,2.75,1.75,1.75,3.75,,,14.3,22.31,23.23,23.77,,,83.61,9.8,3.7,117,38
22,12,544,11,0.0,5.5,3,NZ,Gelding,60,--,1065.0,121,4,6,5,5,11.0,,,1.5,2.0,2.25,5.5,,,14.1,22.55,23.27,23.96,,,83.88,9.9,3.0,128,151
22,13,3606,10,0.0,5.0,3,NZ,Gelding,60,--,1085.0,120,5,1,3,2,10.0,,,0.5,1.0,1.25,5.0,,,13.86,22.63,23.27,24.04,,,83.8,17.0,5.6,98,138
22,14,2195,13,0.0,8.5,3,NZ,Gelding,60,--,1026.0,116,7,13,13,14,13.0,,,4.5,6.5,8.75,8.5,,,14.58,22.79,23.59,23.38,,,84.34,44.0,11.0,54,34
23,1,2618,10,0.0,5.25,3,NZ,Gelding,60,--,1181.0,133,5,4,6,6,10.0,,,1.75,2.75,1.75,5.25,,,13.97,23.36,23.37,23.38,,,84.08,15.0,4.2,97,115
23,2,2680,1,1.0,0.0,3,NZ,Gelding,60,--,1081.0,132,6,8,8,7,1.0,,,3.25,4.0,2.25,0.5,,,14.21,23.32,23.25,22.49,,,83.27,6.3,1.8,75,18
23,3,3791,2,0.0,0.5,3,AUS,Gelding,60,--,1084.0,130,7,6,5,5,2.0,,,3.0,1.75,1.5,0.5,,,14.17,23.0,23.49,22.69,,,83.35,2.3,1.3,118,2
23,4,1184,5,0.0,2.25,3,AUS,Gelding,60,--,1107.0,130,11,12,11,11,5.0,,,4.75,5.25,3.75,2.25,,,14.45,23.28,23.29,22.6,,,83.62,16.0,3.7,132,64
23,5,1069,11,0.0,5.5,3,IRE,Gelding,60,--,1116.0,126,1,11,14,13,11.0,,,4.75,6.75,5.25,5.5,,,14.45,23.52,23.29,22.89,,,84.15,30.0,9.4,97,138
23,6,2775,12,0.0,5.5,3,NZ,Gelding,60,--,1146.0,124,2,5,7,8,12.0,,,2.0,3.25,2.25,5.5,,,14.01,23.4,23.37,23.39,,,84.17,16.0,4.3,70,155
23,7,470,7,0.0,3.25,3,AUS,Gelding,60,--,1014.0,124,14,14,12,12,7.0,,,6.25,5.75,4.25,3.25,,,14.69,23.12,23.29,22.66,,,83.76,15.0,4.4,54,34
23,8,471,9,0.0,5.0,3,AUS,Gelding,60,--,1185.0,123,13,13,13,14,9.0,,,5.75,6.75,5.5,5.0,,,14.61,23.36,23.33,22.76,,,84.06,26.0,8.8,69,162
23,9,711,6,0.0,3.25,3,AUS,Gelding,60,--,1089.0,122,12,9,2,2,6.0,,,4.0,0.5,0.5,3.25,,,14.33,22.64,23.53,23.25,,,83.75,11.0,2.8,55,183
23,10,1689,14,0.0,8.75,3,AUS,Gelding,60,--,1034.0,112,9,1,1,1,14.0,,,1.25,0.5,0.5,8.75,,,13.69,23.2,23.53,24.26,,,84.68,20.0,5.8,47,52
23,11,72,4,0.0,1.5,3,NZ,Gelding,60,--,1098.0,113,3,7,10,10,4.0,,,3.0,5.25,3.0,1.5,,,14.17,23.56,23.17,22.62,,,83.52,16.0,4.1,138,128
23,12,104,3,0.0,1.5,3,AUS,Gelding,60,--,959.0,117,8,10,9,9,3.0,,,4.5,4.25,2.75,1.5,,,14.41,23.16,23.29,22.65,,,83.51,25.0,5.2,9,154
23,13,1032,13,0.0,7.75,3,IRE,Gelding,60,--,989.0,114,10,2,3,3,13.0,,,1.25,0.75,0.5,7.75,,,13.89,23.12,23.49,24.02,,,84.52,74.0,19.0,47,38
23,14,2683,8,0.0,3.75,3,NZ,Gelding,60,--,1087.0,114,4,3,4,4,8.0,,,1.75,1.75,1.25,3.75,,,13.97,23.2,23.45,23.24,,,83.86,18.0,5.7,98,151
24,1,2001,2,0.0,1.0,3,AUS,Gelding,60,--,1200.0,129,8,8,8,7,2.0,,,5.5,5.5,4.5,1.0,,,26.55,25.45,23.22,21.4,,,96.62,10.0,2.1,97,138
24,2,3933,3,0.0,1.25,3,AUS,Gelding,60,--,1130.0,128,4,6,6,6,3.0,,,4.0,4.0,3.5,1.25,,,26.31,25.45,23.3,21.62,,,96.68,14.0,3.6,97,64
24,3,3746,6,0.0,2.5,3,NZ,Brown,60,--,1137.0,123,2,1,1,1,6.0,,,1.25,1.0,0.25,2.5,,,25.67,25.45,23.38,22.39,,,96.89,5.2,1.6,137,128
24,4,2432,4,0.0,2.25,3,AUS,Gelding,60,--,1100.0,126,6,4,4,3,4.0,,,2.75,2.5,1.5,2.25,,,26.11,25.41,23.22,22.08,,,96.82,3.3,1.4,47,2
24,5,26,7,0.0,3.25,3,NZ,Gelding,60,--,1114.0,120,5,5,5,5,7.0,,,3.25,3.5,3.0,3.25,,,26.19,25.49,23.3,22.02,,,97.0,23.0,6.3,47,59
24,7,3698,8,0.0,5.25,3,USA,Gelding,60,--,1046.0,124,7,9,9,9,8.0,,,6.5,7.0,6.25,5.25,,,26.71,25.53,23.26,21.82,,,97.32,29.0,6.1,164,57
24,8,232,1,1.0,0.0,3,IRE,Gelding,60,--,1159.0,122,9,2,2,2,1.0,,,1.25,1.0,0.25,1.0,,,25.87,25.41,23.26,21.93,,,96.47,2.6,1.2,7,115
24,9,1403,5,0.0,2.25,3,NZ,Gelding,60,--,1250.0,122,1,3,3,4,5.0,,,1.5,1.5,1.75,2.25,,,25.91,25.45,23.42,22.04,,,96.82,13.0,2.9,38,154
24,10,3444,9,0.0,7.25,3,AUS,Gelding,60,--,1156.0,118,3,7,7,8,9.0,,,5.25,5.0,5.0,7.25,,,26.51,25.41,23.38,22.33,,,97.63,47.0,9.8,118,69
25,1,4364,9,0.0,8.25,3,AUS,Gelding,60,--,1168.0,128,8,11,12,9,,,,6.0,7.25,8.25,,,,24.74,22.86,23.09,,,,70.69,83.0,16.0,80,59
25,2,4047,11,0.0,10.25,3,USA,Brown,60,--,1084.0,130,5,4,5,11,,,,1.5,3.0,10.25,,,,24.02,22.9,24.1,,,,71.02,14.0,4.4,47,162
25,3,2791,8,0.0,6.25,3,ARG,Gelding,60,--,1070.0,130,12,3,3,8,,,,0.25,1.5,6.25,,,,23.82,22.86,23.69,,,,70.37,37.0,8.5,98,34
25,4,3354,4,0.0,2.25,3,AUS,Gelding,60,--,1210.0,124,2,5,4,4,,,,2.25,2.25,2.25,,,,24.14,22.66,22.92,,,,69.72,9.0,2.4,9,128
25,5,1661,2,0.0,0.5,3,NZ,Gelding,60,--,1051.0,127,11,6,6,2,,,,2.75,3.5,0.5,,,,24.22,22.78,22.49,,,,69.49,13.0,3.0,97,18
25,6,3449,5,0.0,3.25,3,NZ,Gelding,60,--,1100.0,126,6,7,7,5,,,,2.75,4.25,3.25,,,,24.22,22.9,22.77,,,,69.89,4.9,1.7,60,64
25,7,1107,3,0.0,1.75,3,IRE,Gelding,60,--,1064.0,123,10,10,8,3,,,,3.75,5.0,1.75,,,,24.38,22.86,22.43,,,,69.67,9.6,3.2,164,57
25,8,2007,12,0.0,11.0,3,AUS,Gelding,60,--,984.0,112,3,9,9,12,,,,3.75,5.0,11.0,,,,24.38,22.86,23.91,,,,71.15,99.0,28.0,55,52
25,9,584,1,1.0,0.0,3,AUS,Gelding,60,--,1099.0,119,1,2,1,1,,,,0.15,0.75,0.5,,,,23.78,22.66,22.96,,,,69.4,2.5,1.2,7,115
25,10,2307,7,0.0,4.0,3,AUS,Gelding,60,--,1145.0,117,7,1,2,7,,,,0.15,0.75,4.0,,,,23.78,22.78,23.47,,,,70.03,8.8,2.4,118,2
25,11,3170,6,0.0,3.5,3,NZ,Gelding,60,--,1148.0,112,4,8,10,6,,,,3.75,5.5,3.5,,,,24.38,22.94,22.62,,,,69.94,11.0,3.4,69,149
25,12,4034,10,0.0,8.5,3,NZ,Gelding,60,--,1110.0,106,9,12,11,10,,,,7.0,7.25,8.5,,,,24.9,22.7,23.17,,,,70.77,99.0,24.0,54,63
26,1,2200,7,0.0,3.25,3,NZ,Gelding,60,--,1142.0,133,10,2,2,2,7.0,,,1.0,1.0,0.25,3.25,,,13.68,22.91,22.83,22.92,,,82.34,23.0,6.3,117,145
26,2,1204,11,0.0,8.25,3,FR,Horse,60,--,1157.0,132,1,5,8,11,11.0,,,2.5,4.5,5.0,8.25,,,13.92,23.23,23.03,22.96,,,83.14,27.0,8.8,7,115
26,3,4198,1,1.0,0.0,3,NZ,Gelding,60,--,1157.0,130,3,4,4,3,1.0,,,1.75,2.25,1.25,1.5,,,13.8,22.99,22.79,22.22,,,81.8,5.9,1.7,137,69
26,4,4037,8,0.0,3.75,3,NZ,Gelding,60,--,1267.0,130,12,1,1,1,8.0,,,1.0,1.0,0.25,3.75,,,13.52,22.91,22.95,23.01,,,82.39,37.0,8.8,118,154
26,5,4044,4,0.0,2.25,3,GB,Gelding,60,--,1171.0,121,6,13,12,10,4.0,,,5.75,5.75,4.75,2.25,,,14.44,22.91,22.79,21.99,,,82.13,17.0,4.5,137,128
26,6,1517,3,0.0,2.0,3,IRE,Gelding,60,--,1185.0,126,5,8,7,5,3.0,,,3.75,3.5,3.25,2.0,,,14.12,22.87,22.91,22.22,,,82.12,4.4,1.8,7,183
26,7,1604,8,0.0,3.75,3,AUS,Gelding,60,--,1147.0,119,2,7,6,6,8.0,,,3.25,3.5,3.5,3.75,,,14.04,22.95,22.95,22.45,,,82.39,95.0,16.0,97,149
26,8,2090,13,0.0,11.5,3,GER,Gelding,60,--,1032.0,112,8,9,11,13,13.0,,,4.0,5.0,6.0,11.5,,,14.16,23.07,23.11,23.31,,,83.65,99.0,45.0,38,40
26,9,1402,2,0.0,1.5,3,AUS,Gelding,60,--,1098.0,121,7,11,9,8,2.0,,,4.75,4.75,4.25,1.5,,,14.28,22.91,22.87,21.97,,,82.03,8.3,2.2,97,138
26,11,3934,12,0.0,9.0,3,AUS,Gelding,60,--,1130.0,119,9,6,5,7,12.0,,,3.25,2.25,3.5,9.0,,,14.04,22.75,23.15,23.3,,,83.24,96.0,21.0,47,151
26,12,3621,10,0.0,8.25,3,AUS,Gelding,60,--,1134.0,117,11,3,3,4,10.0,,,1.25,2.0,2.0,8.25,,,13.72,23.03,22.95,23.43,,,83.13,15.0,4.1,75,162
26,13,4346,5,0.0,2.75,3,SAF,Gelding,60,--,1115.0,119,4,10,10,9,5.0,,,4.0,5.0,4.5,2.75,,,14.16,23.07,22.87,22.13,,,82.23,9.5,2.4,98,64
26,14,2373,6,0.0,2.75,3,AUS,Gelding,60,--,1081.0,118,13,12,13,12,6.0,,,5.0,6.5,5.75,2.75,,,14.32,23.15,22.83,21.95,,,82.25,2.9,1.4,29,18
27,1,1111,10,0.0,3.5,3,AUS,Gelding,60,--,1143.0,133,2,7,4,5,10.0,,,1.5,2.75,2.25,3.5,,,13.99,22.26,23.81,23.14,,,83.2,45.0,7.7,55,138
27,2,4372,8,0.0,3.25,3,AUS,Gelding,60,--,1117.0,133,12,14,14,14,8.0,,,4.5,9.5,7.25,3.25,,,14.47,22.86,23.53,22.29,,,83.15,1.7,1.1,29,18
